58	-14028	0	0	LMT	2413128.6623495370	-
58	-15408	0	0	CMT	2422438.6783217592	Córdoba Mean Time
58	-14400	0	0	%z	2426309.6666550925	-
58	-14400	9	0	%z	2440498.6666550925	-
58	-10800	9	0	%z	2451453.6249884260	-
58	-14400	9	0	%z	2451600.6666550925	-
58	-10800	9	0	%z	-1.0000000000	-
59	-15788	0	0	LMT	2413128.6827199073	-
59	-15408	0	0	CMT	2422438.6783217592	-
59	-14400	0	0	%z	2426309.6666550925	-
59	-14400	9	0	%z	2440498.6666550925	-
59	-10800	9	0	%z	2448317.6249884260	-
59	-14400	0	0	%z	2448548.6666550925	-
59	-10800	9	0	%z	2451453.6249884260	-
59	-14400	9	0	%z	2451600.6666550925	-
59	-10800	0	0	%z	2453154.6249884260	-
59	-14400	0	0	%z	2453175.6666550925	-
59	-10800	9	0	%z	2454757.6249884260	-
59	-10800	0	0	%z	-1.0000000000	-
60	-15408	0	0	LMT	2413128.6783217592	-
60	-15408	0	0	CMT	2422438.6783217592	-
60	-14400	0	0	%z	2426309.6666550925	-
60	-14400	9	0	%z	2440498.6666550925	-
60	-10800	9	0	%z	2448317.6249884260	-
60	-14400	0	0	%z	2448548.6666550925	-
60	-10800	9	0	%z	2451453.6249884260	-
60	-14400	9	0	%z	2451600.6666550925	-
60	-10800	9	0	%z	-1.0000000000	-
61	-15672	0	0	LMT	2413128.6813773150	-
61	-15408	0	0	CMT	2422438.6783217592	-
61	-14400	0	0	%z	2426309.6666550925	-
61	-14400	9	0	%z	2440498.6666550925	-
61	-10800	9	0	%z	2447953.6249884260	-
61	-14400	0	0	%z	2448191.6666550925	-
61	-14400	0	3600	%z	2448331.6666550925	-
61	-14400	0	0	%z	2448534.6666550925	-
61	-10800	0	3600	%z	2448616.6249884260	-
61	-10800	9	0	%z	2451453.6249884260	-
61	-14400	9	0	%z	2451600.6666550925	-
61	-10800	9	0	%z	2454757.6249884260	-
61	-10800	0	0	%z	-1.0000000000	-
62	-16044	0	0	LMT	2413128.6856828704	-
62	-15408	0	0	CMT	2422438.6783217592	-
62	-14400	0	0	%z	2426309.6666550925	-
62	-14400	9	0	%z	2440498.6666550925	-
62	-10800	9	0	%z	2448310.6249884260	-
62	-14400	0	0	%z	2448380.6666550925	-
62	-10800	9	0	%z	2451453.6249884260	-
62	-14400	9	0	%z	2451600.6666550925	-
62	-10800	0	0	%z	2453154.6249884260	-
62	-14400	0	0	%z	2453175.6666550925	-
62	-10800	9	0	%z	2454757.6249884260	-
62	-10800	0	0	%z	-1.0000000000	-
63	-16516	0	0	LMT	2413128.6911458331	-
63	-15408	0	0	CMT	2422438.6783217592	-
63	-14400	0	0	%z	2426309.6666550925	-
63	-14400	9	0	%z	2440498.6666550925	-
63	-10800	9	0	%z	2447953.6249884260	-
63	-14400	0	0	%z	2448177.6666550925	-
63	-14400	0	3600	%z	2448310.6666550925	-
63	-14400	0	0	%z	2448541.6666550925	-
63	-14400	0	3600	%z	2448681.6666550925	-
63	-14400	0	0	%z	2448912.6666550925	-
63	-10800	9	0	%z	2451453.6249884260	-
63	-14400	9	0	%z	2451600.6666550925	-
63	-10800	0	0	%z	2453147.6249884260	-
63	-14400	0	0	%z	2453273.6666550925	-
63	-10800	9	0	%z	2454757.6249884260	-
63	-10800	0	0	%z	-1.0000000000	-
64	-16612	0	0	LMT	2413128.6922569443	-
64	-15408	0	0	CMT	2422438.6783217592	-
64	-14400	0	0	%z	2426309.6666550925	-
