7	1982	1982	5	2	-1	0	0	0	3600	S	-
7	1982	1982	10	3	-1	0	0	0	0	-	-
7	1983	1983	4	18	-1	0	0	0	3600	S	-
7	1983	1983	10	1	-1	0	0	0	0	-	-
7	1984	1984	4	1	-1	0	0	0	3600	S	-
8	1916	1916	6	14	-1	0	82800	0	3600	S	-
8	1916	1919	10	1	0	1	82800	0	0	-	-
8	1917	1917	3	24	-1	0	82800	0	3600	S	-
8	1918	1918	3	9	-1	0	82800	0	3600	S	-
8	1919	1919	3	1	-1	0	82800	0	3600	S	-
8	1920	1920	2	14	-1	0	82800	0	3600	S	-
8	1920	1920	10	23	-1	0	82800	0	0	-	-
8	1921	1921	3	14	-1	0	82800	0	3600	S	-
8	1921	1921	6	21	-1	0	82800	0	0	-	-
8	1939	1939	9	11	-1	0	82800	0	3600	S	-
8	1939	1939	11	19	-1	0	3600	0	0	-	-
8	1944	1945	4	1	1	1	7200	0	3600	S	-
8	1944	1944	10	8	-1	0	7200	0	0	-	-
8	1945	1945	9	16	-1	0	3600	0	0	-	-
8	1971	1971	4	25	-1	0	82800	0	3600	S	-
8	1971	1971	9	26	-1	0	82800	0	0	-	-
8	1977	1977	5	6	-1	0	0	0	3600	S	-
8	1977	1977	10	21	-1	0	0	0	0	-	-
8	1978	1978	3	24	-1	0	3600	0	3600	S	-
8	1978	1978	9	22	-1	0	10800	0	0	-	-
8	1980	1980	4	25	-1	0	0	0	3600	S	-
8	1980	1980	10	31	-1	0	7200	0	0	-	-
9	1930	1930	12	1	-1	0	0	0	3600	-	-
9	1931	1931	4	1	-1	0	0	0	0	-	-
9	1931	1931	10	15	-1	0	0	0	3600	-	-
9	1932	1940	3	1	-1	0	0	0	0	-	-
9	1932	1939	11	1	-1	0	0	0	3600	-	-
9	1940	1940	7	1	-1	0	0	0	3600	-	-
9	1941	1941	6	15	-1	0	0	0	0	-	-
9	1941	1941	10	15	-1	0	0	0	3600	-	-
9	1943	1943	8	1	-1	0	0	0	0	-	-
9	1943	1943	10	15	-1	0	0	0	3600	-	-
9	1946	1946	3	1	-1	0	0	0	0	-	-
9	1946	1946	10	1	-1	0	0	0	3600	-	-
9	1963	1963	10	1	-1	0	0	0	0	-	-
9	1963	1963	12	15	-1	0	0	0	3600	-	-
9	1964	1966	3	1	-1	0	0	0	0	-	-
9	1964	1966	10	15	-1	0	0	0	3600	-	-
9	1967	1967	4	2	-1	0	0	0	0	-	-
9	1967	1968	10	1	0	1	0	0	3600	-	-
9	1968	1969	4	1	0	1	0	0	0	-	-
9	1974	1974	1	23	-1	0	0	0	3600	-	-
9	1974	1974	5	1	-1	0	0	0	0	-	-
9	1988	1988	12	1	-1	0	0	0	3600	-	-
9	1989	1993	3	1	0	1	0	0	0	-	-
9	1989	1992	10	15	0	1	0	0	3600	-	-
9	1999	1999	10	1	0	1	0	0	3600	-	-
9	2000	2000	3	3	-1	0	0	0	0	-	-
9	2007	2007	12	30	-1	0	0	0	3600	-	-
9	2008	2009	3	15	0	1	0	0	0	-	-
9	2008	2008	10	15	0	1	0	0	3600	-	-
10	2011	2011	3	0	0	0	7200	0	3600	-	-
10	2011	2011	10	0	0	0	7200	0	0	-	-
11	1917	1917	1	1	-1	0	7200	0	3600	D	-
11	1917	1917	3	0	0	0	7200	0	0	S	-
11	1942	1942	1	1	-1	0	7200	0	3600	D	-
11	1942	1942	3	0	0	0	7200	0	0	S	-
11	1942	1942	9	27	-1	0	7200	0	3600	D	-
11	1943	1944	3	0	0	0	7200	0	0	S	-
11	1943	1943	10	3	-1	0	7200	0	3600	D	-
12	1920	1920	4	5	-1	0	7200	0	3600	S	-
12	1920	1920	9	13	-1	0	7200	0	0	-	-
12	1946	1946	4	14	-1	0	7200	0	3600	S	-
12	1946	1946	10	7	-1	0	7200	0	0	-	-
12	1947	1948	10	1	0	1	7200	0	0	-	-
12	1947	1947	4	6	-1	0	7200	0	3600	S	-
12	1948	1948	4	18	-1	0	7200	0	3600	S	-
12	1980	1980	4	6	-1	0	0	0	3600	S	-
12	1980	1980	9	28	-1	0	0	0	0	-	-
13	1997	2015	3	0	0	0	14400	0	3600	-	-
13	1997	2015	10	0	0	0	18000	0	0	-	-
14	1942	1942	4	19	-1	0	18000	1	3600	D	-
14	1942	1942	8	31	-1	0	21600	1	0	S	-
14	1943	1943	5	2	-1	0	18000	1	3600	D	-
14	1943	1943	9	5	-1	0	21600	1	0	S	-
14	1944	1944	4	10	-1	0	18000	1	1800	-	-
14	1944	1944	9	10	-1	0	21600	1	0	S	-
14	1977	1977	6	12	-1	0	7200	0	3600	D	-
14	1977	1978	10	1	0	1	7200	0	0	S	-
14	1978	1980	4	15	0	1	7200	0	3600	D	-
14	1979	1979	9	30	-1	0	7200	0	0	S	-
14	1980	1980	9	25	-1	0	7200	0	0	S	-
15	1918	1918	3	9	-1	0	0	0	3600	S	-
15	1918	1919	10	1	6	1	82800	0	0	-	-
15	1919	1919	3	1	-1	0	82800	0	3600	S	-
15	1920	1920	2	14	-1	0	82800	0	3600	S	-
15	1920	1920	10	23	-1	0	82800	0	0	-	-
15	1921	1921	3	14	-1	0	82800	0	3600	S	-
15	1921	1921	10	25	-1	0	82800	0	0	-	-
15	1922	1922	3	25	-1	0	82800	0	3600	S	-
15	1922	1927	10	1	6	1	82800	0	0	-	-
15	1923	1923	4	21	-1	0	82800	0	3600	S	-
15	1924	1924	3	29	-1	0	82800	0	3600	S	-
15	1925	1925	4	4	-1	0	82800	0	3600	S	-
15	1926	1926	4	17	-1	0	82800	0	3600	S	-
15	1927	1927	4	9	-1	0	82800	0	3600	S	-
15	1928	1928	4	14	-1	0	82800	0	3600	S	-
15	1928	1938	10	2	0	1	7200	0	0	-	-
15	1929	1929	4	21	-1	0	7200	0	3600	S	-
15	1930	1930	4	13	-1	0	7200	0	3600	S	-
15	1931	1931	4	19	-1	0	7200	0	3600	S	-
15	1932	1932	4	3	-1	0	7200	0	3600	S	-
15	1933	1933	3	26	-1	0	7200	0	3600	S	-
15	1934	1934	4	8	-1	0	7200	0	3600	S	-
15	1935	1935	3	31	-1	0	7200	0	3600	S	-
15	1936	1936	4	19	-1	0	7200	0	3600	S	-
15	1937	1937	4	4	-1	0	7200	0	3600	S	-
15	1938	1938	3	27	-1	0	7200	0	3600	S	-
15	1939	1939	4	16	-1	0	7200	0	3600	S	-
15	1939	1939	11	19	-1	0	7200	0	0	-	-
15	1940	1940	2	25	-1	0	7200	0	3600	S	-
15	1944	1944	9	17	-1	0	7200	0	0	-	-
15	1945	1945	4	2	-1	0	7200	0	3600	S	-
15	1945	1945	9	16	-1	0	7200	0	0	-	-
15	1946	1946	5	19	-1	0	7200	0	3600	S	-
15	1946	1946	10	7	-1	0	7200	0	0	-	-
16	1918	1941	10	1	6	1	86400	0	1800	-0530	-
16	1919	1942	2	8	6	1	86400	0	0	CST	-
16	1942	1942	6	27	-1	0	86400	0	3600	CWT	-
16	1945	1945	8	14	-1	0	82800	1	3600	CPT	-
16	1945	1945	12	15	-1	0	86400	0	0	CST	-
16	1947	1967	10	1	6	1	86400	0	1800	-0530	-
16	1948	1968	2	8	6	1	86400	0	0	CST	-
16	1973	1973	12	5	-1	0	0	0	3600	CDT	-
16	1974	1974	2	9	-1	0	0	0	0	CST	-
16	1982	1982	12	18	-1	0	0	0	3600	CDT	-
16	1983	1983	2	12	-1	0	0	0	0	CST	-
17	1917	1917	4	5	-1	0	86400	0	3600	-	-
17	1917	1917	9	30	-1	0	86400	0	0	-	-
17	1918	1918	4	13	-1	0	86400	0	3600	-	-
17	1918	1918	9	15	-1	0	86400	0	0	S	-
17	1942	1942	1	11	-1	0	7200	0	3600	D	-
17	1942	1942	10	18	-1	0	7200	0	0	S	-
17	1943	1943	3	21	-1	0	7200	0	3600	D	-
17	1943	1943	10	31	-1	0	7200	0	0	S	-
17	1944	1945	3	8	0	1	7200	0	3600	D	-
17	1944	1945	11	1	0	1	7200	0	0	S	-
17	1947	1947	5	15	0	1	7200	0	3600	D	-
17	1947	1947	9	8	0	1	7200	0	0	S	-
17	1948	1952	5	22	0	1	7200	0	3600	D	-
17	1948	1952	9	1	0	1	7200	0	0	S	-
17	1956	1956	5	22	0	1	7200	0	3600	D	-
17	1956	1956	10	0	0	0	7200	0	0	S	-
18	1931	1931	10	3	-1	0	39600	0	3600	-	-
18	1932	1933	4	1	-1	0	0	0	0	-	-
18	1932	1932	10	3	-1	0	0	0	3600	-	-
18	1949	1952	12	1	-1	0	0	0	3600	-	-
18	1950	1950	4	16	-1	0	3600	0	0	-	-
18	1951	1952	4	1	-1	0	0	0	0	-	-
18	1953	1953	3	1	-1	0	0	0	0	-	-
18	1963	1963	12	9	-1	0	0	0	3600	-	-
18	1964	1964	3	1	-1	0	0	0	0	-	-
18	1965	1965	1	31	-1	0	0	0	3600	-	-
18	1965	1965	3	31	-1	0	0	0	0	-	-
18	1965	1965	12	1	-1	0	0	0	3600	-	-
18	1966	1968	3	1	-1	0	0	0	0	-	-
18	1966	1967	11	1	-1	0	0	0	3600	-	-
18	1985	1985	11	2	-1	0	0	0	3600	-	-
18	1986	1986	3	15	-1	0	0	0	0	-	-
18	1986	1986	10	25	-1	0	0	0	3600	-	-
18	1987	1987	2	14	-1	0	0	0	0	-	-
18	1987	1987	10	25	-1	0	0	0	3600	-	-
18	1988	1988	2	7	-1	0	0	0	0	-	-
18	1988	1988	10	16	-1	0	0	0	3600	-	-
18	1989	1989	1	29	-1	0	0	0	0	-	-
18	1989	1989	10	15	-1	0	0	0	3600	-	-
18	1990	1990	2	11	-1	0	0	0	0	-	-
18	1990	1990	10	21	-1	0	0	0	3600	-	-
18	1991	1991	2	17	-1	0	0	0	0	-	-
18	1991	1991	10	20	-1	0	0	0	3600	-	-
18	1992	1992	2	9	-1	0	0	0	0	-	-
18	1992	1992	10	25	-1	0	0	0	3600	-	-
18	1993	1993	1	31	-1	0	0	0	0	-	-
18	1993	1995	10	11	0	1	0	0	3600	-	-
18	1994	1995	2	15	0	1	0	0	0	-	-
18	1996	1996	2	11	-1	0	0	0	0	-	-
18	1996	1996	10	6	-1	0	0	0	3600	-	-
18	1997	1997	2	16	-1	0	0	0	0	-	-
18	1997	1997	10	6	-1	0	0	0	3600	-	-
18	1998	1998	3	1	-1	0	0	0	0	-	-
18	1998	1998	10	11	-1	0	0	0	3600	-	-
18	1999	1999	2	21	-1	0	0	0	0	-	-
18	1999	1999	10	3	-1	0	0	0	3600	-	-
18	2000	2000	2	27	-1	0	0	0	0	-	-
18	2000	2001	10	8	0	1	0	0	3600	-	-
18	2001	2006	2	15	0	1	0	0	0	-	-
18	2002	2002	11	3	-1	0	0	0	3600	-	-
18	2003	2003	10	19	-1	0	0	0	3600	-	-
18	2004	2004	11	2	-1	0	0	0	3600	-	-
18	2005	2005	10	16	-1	0	0	0	3600	-	-
18	2006	2006	11	5	-1	0	0	0	3600	-	-
18	2007	2007	2	25	-1	0	0	0	0	-	-
18	2007	2007	10	8	0	1	0	0	3600	-	-
18	2008	2017	10	15	0	1	0	0	3600	-	-
18	2008	2011	2	15	0	1	0	0	0	-	-
18	2012	2012	2	22	0	1	0	0	0	-	-
18	2013	2014	2	15	0	1	0	0	0	-	-
18	2015	2015	2	22	0	1	0	0	0	-	-
18	2016	2019	2	15	0	1	0	0	0	-	-
18	2018	2018	11	1	0	1	0	0	3600	-	-
19	1979	1979	3	31	-1	0	82800	0	3600	S	-
19	1979	1979	10	1	-1	0	3600	0	0	-	-
19	1980	1982	4	1	6	1	82800	0	3600	S	-
19	1980	1980	9	29	-1	0	3600	0	0	-	-
19	1981	1981	9	27	-1	0	7200	0	0	-	-
20	1916	1916	4	30	-1	0	82800	0	3600	S	-
20	1916	1916	10	1	-1	0	3600	0	0	-	-
20	1917	1918	4	15	1	1	7200	0	3600	S	-
20	1917	1918	9	15	1	1	7200	0	0	-	-
20	1940	1940	4	1	-1	0	7200	0	3600	S	-
20	1942	1942	11	2	-1	0	7200	0	0	-	-
20	1943	1943	3	29	-1	0	7200	0	3600	S	-
20	1943	1943	10	4	-1	0	7200	0	0	-	-
20	1944	1945	4	1	1	1	7200	0	3600	S	-
20	1944	1944	10	2	-1	0	7200	0	0	-	-
20	1945	1945	9	16	-1	0	7200	0	0	-	-
20	1977	1980	4	1	0	1	7200	0	3600	S	-
20	1977	1977	9	0	0	0	7200	0	0	-	-
20	1978	1978	10	1	-1	0	7200	0	0	-	-
20	1979	1995	9	0	0	0	7200	0	0	-	-
20	1981	-1	3	0	0	0	7200	0	3600	S	-
20	1996	-1	10	0	0	0	7200	0	0	-	-
21	1948	1948	3	14	-1	0	7260	0	3600	D	-
21	1949	1949	1	1	-1	0	7200	0	0	S	-
21	1950	1966	4	0	0	0	3600	0	3600	D	-
21	1950	1961	9	0	0	0	7200	0	0	S	-
21	1962	1966	10	0	0	0	7200	0	0	S	-
22	1992	1992	5	3	-1	0	0	0	3600	-	-
22	1993	1993	2	6	-1	0	86400	0	0	-	-
23	1979	1980	2	0	0	0	0	0	3600	D	-
23	1979	1980	6	1	0	1	0	0	0	S	-
23	1991	1992	1	15	6	1	0	0	3600	D	-
23	1991	1991	7	1	-1	0	0	0	0	S	-
23	1992	1992	3	15	-1	0	0	0	0	S	-
24	1918	1918	4	14	-1	0	7200	0	3600	D	-
24	1918	1918	10	27	-1	0	7200	0	0	S	-
24	1942	1942	2	9	-1	0	7200	0	3600	W	War
24	1945	1945	8	14	-1	0	82800	1	3600	P	Peace
24	1945	1945	9	30	-1	0	7200	0	0	S	-
24	1974	1986	4	0	0	0	7200	0	3600	D	-
24	1974	2006	10	0	0	0	7200	0	0	S	-
24	1987	2006	4	1	0	1	7200	0	3600	D	-
24	2007	-1	3	8	0	1	7200	0	3600	D	-
24	2007	-1	11	1	0	1	7200	0	0	S	-
25	1974	1974	11	1	0	1	9900	0	3600	-	-
25	1975	1975	2	0	0	0	9900	0	0	-	-
25	1975	1988	10	0	0	0	9900	0	3600	-	-
25	1976	1989	3	1	0	1	9900	0	0	-	-
25	1989	1989	10	8	0	1	9900	0	3600	-	-
25	1990	2006	10	1	0	1	9900	0	3600	-	-
25	1990	2007	3	15	0	1	9900	0	0	-	-
25	2007	-1	9	0	0	0	9900	0	3600	-	-
25	2008	-1	4	1	0	1	9900	0	0	-	-
